LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF,Recovery
503405,,SF,P,SUBPRIME,P,CONV,1,0.0585,165000,9/23/2004,11/1/2004,132000,360,287,360,No PMI Insurance,Berea,KY,40403,624,0.0585,0.1285,0.0585,,0.01,,6,6W1BD,10/1/2006,0.01,6,0,,6,60 DPD,0,,,125000,10/2/2009,123216.73,0.06375,12/2/2010,574,Y,Y,,,N,,,5000,0.94
503450,,SF,P,SUBPRIME,C,CONV,1,0.0699,80000,10/29/2004,1/1/2005,80000,360,287,360,No PMI Insurance,Bucyrus,OH,44820,633,,,,,,,,,,,,,,,CURRENT,0,,,,,74027.12,0.0699,12/6/2010,658,N,Y,,,N,,,5000,0.85
503511,,SF,P,SUBPRIME,C,CONV,1,0.063,248000,11/24/2004,1/1/2005,241000,360,287,360,No PMI Insurance,Albuquerque,NM,87114,671,,,,,,,,,,,,,,,CURRENT,0,,,,,221092.27,0.063,12/11/2010,707,N,Y,,,N,,,5000,0.83
503552,,PD,P,SUBPRIME,P,CONV,1,0.0725,220000,11/29/2004,1/1/2005,219000,360,287,0,No PMI Insurance,Land O' Lakes,FL,34639,693,0.058,0.1425,0.0725,,0.015,0,6,6W1BD,12/1/2006,0.015,6,0,,6,CURRENT,0,,,,,205546.18,0.0725,12/8/2010,804,N,Y,,,N,,,5000,0.75
503791,,SF,I,SUBPRIME,P,CONV,1,0.0699,335000,10/29/2004,12/1/2004,251250,360,287,360,No PMI Insurance,Bethel,CT,6801,616,,,,,,,,,,,,,,,30 DPD,0,,,300000,1/26/2010,232856.64,0.0699,11/19/2010,489,N,Y,,,N,,,5000,0.83
504003,,SF,P,SUBPRIME,P,CONV,1,0.0759,116000,12/2/2004,1/1/2005,91000,360,287,360,No PMI Insurance,Chattanooga,TN,37421,803,,,,,,,,,,,,,,,CURRENT,0,,,,,84974.33,0.0759,12/6/2010,776,N,Y,,,N,,,5000,0.86
504063,,SF,I,SUBPRIME,C,CONV,1,0.0795,105000,11/23/2004,1/1/2005,84000,360,287,0,No PMI Insurance,Elyria,OH,44035,674,,,,,,0,,,,,,,,,CURRENT,0,,,99000,1/20/2005,78768.43,0.0795,12/13/2010,631,N,Y,,,N,,,5000,0.99
504252,,SF,P,SUBPRIME,C,CONV,1,0.074,138000,10/25/2004,12/1/2004,138000,360,287,360,No PMI Insurance,Pfafftown,NC,27040,653,,,,,,,,,,,,,,,30 DPD,0,,,138950,6/16/2009,128565.31,0.074,12/15/2010,525,N,Y,,,N,,,5000,0.83
504303,,SF,P,SUBPRIME,C,CONV,1,0.0699,140000,10/28/2004,1/1/2005,112000,360,287,360,No PMI Insurance,Albany,IN,47320,576,,,,,,,,,,,,,,,CURRENT,0,,,,,103730.02,0.0699,12/16/2010,631,N,Y,,,N,,,5000,0.99
504539,,SF,P,SUBPRIME,C,CONV,1,0.0825,293500,11/22/2004,1/1/2005,293500,360,287,360,No PMI Insurance,Sioux Falls,SD,57110,674,,,,,,,,,,,,,,,CURRENT,0,,,,,276140.33,0.0825,12/15/2010,633,N,Y,,,N,,,5000,0.97
504685,,SF,P,SUBPRIME,P,CONV,1,0.05375,216000,11/9/2004,1/1/2005,172400,360,287,360,No PMI Insurance,Franklin Park,IL,60131,,0.0325,0.10375,0,,0.02,,12,W1YTB,12/1/2009,0.02,12,0,,12,CURRENT,0,,,98000,10/7/2010,154355.98,0.035,12/2/2010,574,N,N,,,N,,,VARIOUS,0.83
504712,,CO,P,SUBPRIME,C,CONV,1,0.0655,126500,11/12/2004,1/1/2005,69000,360,287,360,No PMI Insurance,St. Petersburg,FL,33711,583,,,,,,,,,,,,,,,CURRENT,0,,,,,63195.31,0.0655,12/8/2010,640,N,Y,,,N,10201.96,12/31/2010,5000,0.83
504725,,SF,P,SUBPRIME,C,CONV,1,0.0898,108000,11/30/2004,1/15/2005,97200,360,287,360,No PMI Insurance,Charlotte,TN,37036,635,,,,,,,,,,,,,,,CURRENT,0,,,,,91254.57,0.0898,12/10/2010,536,N,Y,,,N,,,5000,0.83
504758,,SF,P,SUBPRIME,C,CONV,1,0.0578,275000,5/17/2004,7/1/2004,247500,360,287,360,No PMI Insurance,Worcester,MA,1607,719,,,,,,,,,,,,,,,REPERF,0,,,230000,6/8/2010,225232.19,0.0578,12/3/2010,635,Y,Y,,,N,,,5000,1
504858,,SF,P,SUBPRIME,C,CONV,1,0.0813,125000,1/11/2005,2/18/2005,115875,360,287,360,No PMI Insurance,Christianburg,VA,24073,554,,,,,,,,,,,,,,,CURRENT,0,,,,,108878.26,0.0813,12/29/2010,647,N,Y,,,N,,,5000,1
504928,,SF,P,SUBPRIME,R,CONV,1,0.0568,97000,11/24/2004,1/1/2005,84923,360,287,360,No PMI Insurance,Omaha,NE,68104,659,,,,,,,,,,,,,,,CURRENT,0,,,,,76927.11,0.0568,12/9/2010,695,N,Y,,,N,,,5000,0.83
504989,,SF,I,SUBPRIME,C,CONV,1,0.073,86000,11/26/2004,1/1/2005,68800,360,287,0,No PMI Insurance,Baltimore,MD,21229,778,,,,,,0,,,,,,,,,CURRENT,0,,,75000,1/21/2005,63523.83,0.073,12/1/2010,535,N,Y,,,N,,,5000,0.95
500297,,SF,P,SUBPRIME,,CONV,1,0.068,195000,6/29/2004,8/11/2004,167700,360,286,360,No PMI Insurance,Orange Park,FL,32073,602,,,,,,,,,,,,,,,90 DPD,0,,,135414,1/20/2010,154816.91,0.068,10/14/2010,511,Y,Y,,,N,,,5000,0.82
500752,,SF,P,SUBPRIME,C,CONV,1,0.06625,240000,10/15/2004,12/1/2004,192000,360,286,0,No PMI Insurance,Lee,NH,3824,683,,,,,,0,,,,,,,,,CURRENT,0,,,240000,9/16/2006,176821.33,0.06625,12/21/2010,651,N,Y,,,N,,,1500,0.95
500896,,SF,P,SUBPRIME,C,CONV,1,0.068,420000,5/25/2004,7/1/2004,336000,360,286,0,No PMI Insurance,Southampton,NJ,8088,743,0.0699,0.138,0.068,,0.015,0,6,6WSLB,6/1/2006,0.015,6,0,,6,FC,0,,11/30/2010,253000,10/14/2010,317656.83,0.075,10/11/2010,635,N,Y,,,N,,,5000,0.87
501329,,SF,I,SUBPRIME,P,CONV,1,0.076,116000,10/8/2004,12/1/2004,104400,360,286,0,No PMI Insurance,Charlotte,NC,28208,681,0.0699,0.146,0.076,,0.015,0,6,6WSLB,11/1/2006,0.015,6,0,,6,CURRENT,0,,,105000,1/26/2005,98852.54,0.076,12/6/2010,703,N,Y,,,N,,,5000,0.83
501352,,3F,I,SUBPRIME,C,CONV,1,0.082,290000,10/25/2004,12/1/2004,135000,360,286,0,No PMI Insurance,Miami,FL,33161,577,,,,,,0,,,,,,,,,CURRENT,0,,,400000,10/29/2009,125820.8,0.082,12/16/2010,528,N,Y,,,N,,,5000,0.92
501530,,SF,P,SUBPRIME,C,CONV,1,0.05625,355000,10/19/2004,12/1/2004,220000,360,286,360,No PMI Insurance,Edison,NJ,8817,779,,,,,,,,,,,,,,,CURRENT,0,,,,,199584.29,0.05625,12/2/2010,696,N,Y,,,N,,,5000,0.75
501625,,SF,P,SUBPRIME,P,CONV,1,0.0775,110000,10/15/2004,12/1/2004,88000,360,286,0,No PMI Insurance,Grand Prairie,TX,75052,668,0.06125,0.1375,0.0775,,0.01,0,6,6WSLB,11/1/2006,0.01,6,0,,6,CURRENT,0,,,,,82710.74,0.0775,12/9/2010,695,N,Y,,,N,20895.89,12/31/2010,5000,0.83
501928,,SF,P,SUBPRIME,C,CONV,1,0.0649,130000,10/12/2004,12/1/2004,117000,360,286,0,No PMI Insurance,Blue Island,IL,60406,645,0.0699,0.1349,0.0649,,0.015,0,6,6WSLB,11/1/2006,0.015,6,0,,6,CURRENT,0,,,,,110112.61,0.075,12/26/2010,695,N,Y,,,N,,,5000,0.85
501929,,SF,P,SUBPRIME,C,CONV,1,0.0723,160000,11/23/2004,1/1/2005,152000,360,286,294,No PMI Insurance,Mount Pleasant,MI,48858,649,,,,,,,,,,,,,,,CURRENT,0,6/8/2010,,153979,4/30/2009,143674.9,0.07105,12/29/2010,599,N,Y,,,N,,,5000,0.83
502075,,SF,P,SUBPRIME,P,CONV,1,0.0725,249000,11/2/2004,12/1/2004,211650,360,286,360,No PMI Insurance,Charlottesville,VA,22901,598,0.0699,0.1425,0.0725,,0.015,,6,6WSLB,11/1/2006,0.015,6,0,,6,CURRENT,0,,,337511,7/13/2010,199230.86,0.075,12/10/2010,539,N,Y,,,N,,,5000,1
502108,,SF,P,SUBPRIME,C,CONV,1,0.065,166000,11/24/2004,1/1/2005,148500,360,286,360,No PMI Insurance,Saint Clair Shores,MI,48080,663,,,,,,,,,,,,,,,CURRENT,0,,,,,135632.67,0.065,12/31/2010,784,N,Y,,,N,,,5000,0.79
502537,,SF,P,SUBPRIME,C,CONV,1,0.0589,143500,10/18/2004,12/1/2004,134447,360,286,360,No PMI Insurance,Wadesville,IN,47638,650,,,,,,,,,,,,,,,CURRENT,0,,,,,122078.24,0.0589,12/11/2010,653,N,Y,,,N,,,5000,0.97
502825,,SF,P,SUBPRIME,P,CONV,1,0.0599,315000,11/24/2004,1/1/2005,244500,360,286,360,No PMI Insurance,Budd Lake,NJ,7828,618,,,,,,,,,,,,,,,CURRENT,0,,,,,222987.8,0.0599,12/31/2010,562,N,Y,,,N,,,5000,0.97
502874,,SF,P,SUBPRIME,C,CONV,1,0.0799,200000,10/29/2004,12/1/2004,200000,360,286,360,No PMI Insurance,Valparaiso,IN,46385,655,,,,,,,,,,,,,,,CURRENT,0,,,,,187412.09,0.0799,12/3/2010,743,N,Y,,,N,,,5000,0.95
503020,,2F,P,SUBPRIME,C,CONV,1,0.065,420000,11/19/2004,1/1/2005,378000,360,286,299,No PMI Insurance,Brooklyn,NY,11236,611,,,,,,,,,,,,,,,CURRENT,11538.02,2/3/2010,,320000,10/2/2009,352357.19,0.03125,12/16/2010,566,N,Y,,,N,,,5000,0.82
503021,,SF,P,SUBPRIME,C,CONV,1,0.0788,70000,10/11/2004,12/1/2004,35000,360,286,360,No PMI Insurance,Jacksonville,FL,32208,583,0.065,0.1388,0.0788,,0.015,,6,6W1BD,11/1/2006,0.015,6,0,,6,CURRENT,0,,,,,33183.44,0.0788,12/7/2010,466,N,Y,,,N,,,5000,0.95
503236,,2F,P,SUBPRIME,C,CONV,1,0.0625,440000,10/4/2004,12/1/2004,167200,360,286,0,No PMI Insurance,Brooklyn,NY,11233,660,,,,,,0,,,,,,,,,CURRENT,0,,,,,153144.46,0.0625,12/13/2010,787,N,Y,,,N,,,5000,1
503282,,SF,S,SUBPRIME,C,CONV,1,0.0725,240000,8/17/2004,10/1/2004,175000,360,286,360,No PMI Insurance,Orleans,MI,48865,735,,,,,,,,,,,,,,,60 DPD,0,,,,,162520.97,0.0725,11/6/2010,514,N,Y,,,N,,,5000,0.99
503341,,SF,P,SUBPRIME,C,CONV,1,0.0695,116000,9/30/2004,12/1/2004,115000,360,286,360,No PMI Insurance,Macon,GA,31210,653,,,,,,,,,,,,,,,CURRENT,0,,,,,106345.16,0.0695,12/13/2010,645,N,Y,,,N,,,5000,0.95
503366,,SF,P,SUBPRIME,C,CONV,1,0.0875,110000,10/12/2004,12/1/2004,88000,360,286,298,No PMI Insurance,Durham,NC,27701,544,,,,,,0,,,,,,,,,CURRENT,0,3/2/2010,,55000,10/12/2009,93694.68,0.05375,12/6/2010,578,N,Y,,,N,,,5000,0.97
503401,,SF,I,SUBPRIME,P,CONV,1,0.0799,63000,12/6/2004,1/1/2005,50400,360,286,0,No PMI Insurance,Pixley,CA,93256,770,,,,,,0,,,,,,,,,CURRENT,0,,,,,46231.76,0.0799,12/30/2010,762,N,Y,,,N,,,5000,0.95
503449,,SF,P,SUBPRIME,C,CONV,1,0.065,375000,10/19/2004,12/1/2004,300000,360,286,360,No PMI Insurance,Bridgeport,CT,6604,649,,,,,,,,,,,,,,,CURRENT,0,,,,,275796.37,0.065,12/14/2010,617,N,Y,,,N,,,5000,0.79
503516,,SF,P,SUBPRIME,C,CONV,1,0.065,432000,10/5/2004,11/17/2004,388800,360,286,360,No PMI Insurance,White Plains,MD,20695,677,,,,,,,,,,,,,,,CURRENT,0,,,,,357419.31,0.065,11/26/2010,645,N,Y,,,N,,,5000,1
503535,,SF,P,SUBPRIME,C,CONV,1,0.0699,225000,10/21/2004,12/1/2004,225000,360,286,360,No PMI Insurance,Blandford,MA,1008,670,,,,,,,,,,,,,,,CURRENT,0,,,,,207961.03,0.0699,12/13/2010,468,N,Y,,,N,,,5000,0.95
503537,,SF,P,SUBPRIME,C,CONV,1,0.0599,220000,10/11/2004,12/1/2004,220000,360,286,360,No PMI Insurance,Woods Cross,UT,84087,692,,,,,,,,,,,,,,,CURRENT,0,,,206999,9/21/2010,200730.28,0.0599,12/20/2010,579,N,Y,,,N,,,5000,1
503591,,SF,P,SUBPRIME,R,CONV,1,0.079,208000,11/1/2004,12/1/2004,165500,360,286,360,No PMI Insurance,Watertown,WI,53094,532,,,,,,,,,,,,,,,CURRENT,0,,,202857,7/9/2009,154922.21,0.079,12/14/2010,640,N,Y,,,N,,,5000,0.83
503625,,SF,P,SUBPRIME,C,CONV,1,0.075,100000,11/1/2004,12/1/2004,95000,360,286,360,No PMI Insurance,Milwaukee,WI,53215,628,,,,,,,,,,,,,,,CURRENT,0,,,59900,9/9/2009,88149.63,0.075,12/16/2010,559,N,Y,,,N,,,5000,0.94
503696,,SF,P,ALT A,P,CONV,1,0.065,87000,9/29/2004,11/1/2004,69200,360,286,360,No PMI Insurance,Pekin,IN,47165,489,,,,,,,,,,,,,,,30 DPD,0,,,,,63617.03,0.065,11/18/2010,563,N,N,,,N,,,4910,1
503704,,SF,P,SUBPRIME,C,CONV,1,0.0635,135000,10/16/2004,12/1/2004,121500,360,286,360,No PMI Insurance,Curtice,OH,43412,770,,,,,,,,,,,,,,,CURRENT,0,,,,,111452.56,0.0635,12/20/2010,755,N,Y,,,N,,,5000,0.83
503752,,PD,P,SUBPRIME,P,CONV,1,0.0806,96000,10/18/2004,12/1/2004,76720,360,286,293,No PMI Insurance,Houston,TX,77083,698,,,,,,,,,,,,,,,CURRENT,0,7/12/2010,,60000,1/29/2010,81791.1,0.07185,12/6/2010,498,N,Y,,,N,,,5000,0.75
503840,,SF,P,SUBPRIME,C,CONV,1,0.0825,160000,10/14/2004,12/1/2004,128000,360,286,0,No PMI Insurance,Kingston,NY,12401,667,,,,,,0,,,,,,,,,CURRENT,0,,,163142,11/6/2009,107983.83,0.0825,12/14/2010,689,N,Y,,,N,,,5000,0.82
503888,,SF,P,SUBPRIME,C,CONV,1,0.0645,95000,9/23/2004,11/1/2004,85500,360,286,360,No PMI Insurance,Petersburg,VA,23805,637,,,,,,,,,,,,,,,30 DPD,0,,,,,78517.54,0.0645,12/15/2010,582,N,Y,,,N,,,5000,0.95
503959,,SF,P,SUBPRIME,R,CONV,1,0.081,58000,10/29/2004,12/10/2004,52200,360,286,360,No PMI Insurance,Roseboro,NC,28382,638,,,,,,,,,,,,,,,CURRENT,0,,,,,48975.98,0.081,12/10/2010,713,N,Y,,,N,,,5000,0.87
504094,,4F,P,SUBPRIME,C,CONV,1,0.0599,400000,6/27/2003,8/1/2003,320000,360,286,0,No PMI Insurance,Hollister,CA,95023,684,,,,,,0,,,,,,,,,REO,0,,12/15/2009,133200,12/2/2010,290786.1,0.0599,9/8/2009,553,N,Y,,,N,,,5000,0.6
504145,,SF,P,SUBPRIME,C,CONV,1,0.0603,70000,11/10/2004,12/16/2004,54862,360,286,360,No PMI Insurance,Kansas City,MO,64123,685,,,,,,,,,,,,,,,CURRENT,0,,,,,50047.91,0.0603,12/30/2010,685,N,Y,,,N,,,5000,0.83
504147,,SF,P,SUBPRIME,C,CONV,1,0.0688,104000,10/20/2004,12/1/2004,94536,360,286,360,No PMI Insurance,Grove City,OH,43123,663,,,,,,,,,,,,,,,CURRENT,0,,,84490,11/11/2010,86057.75,0.0688,12/10/2010,742,N,Y,,,N,,,5000,0.97
504629,,SF,P,SUBPRIME,C,CONV,1,0.0625,267000,10/20/2004,12/1/2004,196000,360,286,289,No PMI Insurance,Spring Valley,NY,10977,670,,,,,,0,,,,,,,,,CURRENT,6603.81,10/8/2010,,230000,9/27/2010,184396.12,0.0625,12/15/2010,539,N,Y,,,N,,,5000,0.95
504752,,PD,I,SUBPRIME,C,CONV,1,0.07,295000,10/25/2004,12/1/2004,221250,360,286,0,No PMI Insurance,Dumfries,VA,22026,723,,,,,,0,,,,,,,,,CURRENT,0,,,,,179971.89,0.07,11/19/2010,808,N,Y,,,N,,,5000,0.83
500099,,SF,P,SUBPRIME,,CONV,1,0.0825,141000,4/21/2003,6/1/2003,105600,360,285,0,No PMI Insurance,Dickinson,TX,77539,636,0.0575,0.1425,0.0825,,0.01,0,6,6W1BD,5/1/2005,0.01,6,0,,6,90 DPD,0,,,143000,11/9/2010,100391.72,0.0875,2/24/2010,432,Y,Y,,,N,,,5000,0.99
500184,,CO,P,SUBPRIME,C,CONV,1,0.0725,180000,9/24/2004,11/1/2004,162000,360,285,360,No PMI Insurance,Ann Arbor,MI,48105,625,,,,,,,,,,,,,,,CURRENT,0,,,,,149163.31,0.0725,12/10/2010,664,N,Y,,,N,,,5000,0.83
500320,,SF,P,SUBPRIME,R,CONV,1,0.095,65000,2/25/2002,4/1/2002,55250,360,285,0,No PMI Insurance,Inglis,FL,34449,631,0.068,0.165,0.095,,0.015,0,6,6W1BD,3/1/2004,0.015,6,0,,6,FC,0,,10/28/2008,114000,11/23/2010,52753.97,0.10625,9/2/2008,615,N,Y,,,N,,,5000,0.86
500322,,SF,P,SUBPRIME,P,CONV,1,0.06875,128000,11/29/2004,1/1/2005,99000,360,285,360,No PMI Insurance,Orange City,FL,32763,,,,,,,,,,,,,,,,CURRENT,0,,,,,65912.87,0.06875,11/5/2010,,N,N,,,N,,,2500,0.94
500405,,SF,P,SUBPRIME,P,CONV,1,0.097,125000,9/3/2004,11/1/2004,112500,360,285,0,No PMI Insurance,Hidalgo,TX,78557,601,,,,,,0,,,,,,,,,CURRENT,0,,,127000,10/17/2004,105908.45,0.097,12/11/2010,658,N,Y,,,N,,,5000,0.95
500418,,SF,P,SUBPRIME,C,CONV,1,0.0675,392000,9/24/2004,11/1/2004,224500,360,285,0,No PMI Insurance,Inglewood,CA,90301,613,,,,,,0,,,,,,,,,CURRENT,0,,,,,206795.7,0.0675,12/7/2010,560,N,Y,,,N,,,5000,0.95
500481,,PD,P,SUBPRIME,P,CONV,1,0.0775,300000,6/25/2004,8/1/2004,163900,360,285,360,No PMI Insurance,Dacula,GA,30019,522,0.0699,0.1475,0.0775,,0.015,,6,6WSLB,7/1/2006,0.015,6,0,,6,REPERF,0,,,209000,12/31/2010,154844.79,0.0775,12/17/2010,545,N,Y,,,N,,,5000,0.83
500828,,2F,I,SUBPRIME,C,CONV,1,0.08,110000,5/5/2004,6/1/2004,77000,360,285,0,No PMI Insurance,Scotia,NY,12302,529,,,,,,0,,,,,,,,,REPERF,0,,,152000,11/4/2010,72078.01,0.08,12/29/2010,488,N,Y,,,N,,,5000,0.83
501073,,SF,P,SUBPRIME,C,CONV,1,0.075,187000,8/31/2004,11/1/2004,149600,360,285,360,No PMI Insurance,Strongsville,OH,44149,663,,,,,,,,,,,,,,,CURRENT,0,,,,,137352.17,0.075,12/1/2010,509,Y,Y,,,N,,,5000,0.95
501149,,PD,P,SUBPRIME,C,CONV,1,0.0699,295000,9/24/2004,11/1/2004,150000,360,285,0,No PMI Insurance,Fontana,CA,92336,606,,,,,,0,,,,,,,,,CURRENT,0,,,,,138643.39,0.0699,12/13/2010,724,N,Y,,,N,,,5000,0.83
501172,,SF,P,SUBPRIME,C,CONV,1,0.0754,108200,9/27/2004,12/1/2004,69000,360,285,360,No PMI Insurance,Inkster,MI,48141,,,,,,,,,,,,,,,,CURRENT,0,,,10000,9/4/2009,64232.39,0.0754,12/27/2010,703,N,N,,,N,,,VARIOUS,0.92
501258,,SF,P,SUBPRIME,C,CONV,1,0.07475,145000,7/26/2004,7/21/2004,116000,360,285,0,No PMI Insurance,Mesquite,TX,75149,672,0.06125,0.13475,0.07475,,0.01,0,6,6W1BD,6/21/2006,0.01,6,0,,6,60 DPD,0,,,100500,12/30/2010,109008.05,0.07475,12/28/2010,483,N,Y,,,N,,,5000,0.82
501314,,SF,P,SUBPRIME,P,CONV,1,0.0635,381000,9/17/2004,11/1/2004,270000,360,285,0,No PMI Insurance,Carson,CA,90745,697,,,,,,0,,,,,,,,,CURRENT,0,,,,,247307.77,0.0635,12/13/2010,588,N,Y,,,N,,,5000,1
502002,,SF,P,SUBPRIME,C,CONV,1,0.0824,103000,9/24/2004,11/1/2004,103000,360,285,360,No PMI Insurance,Wichita,KS,67209,654,,,,,,,,,,,,,,,CURRENT,0,,,,,95556.5,0.0824,12/2/2010,663,N,Y,,,N,,,5000,0.83
502004,,SF,P,SUBPRIME,C,CONV,1,0.0655,143000,9/13/2004,11/1/2004,107250,360,285,360,No PMI Insurance,Moscow,PA,18444,580,,,,,,,,,,,,,,,CURRENT,0,,,136500,7/13/2009,98523.73,0.0655,12/30/2010,552,N,Y,,,N,,,5000,0.97
502114,,SF,P,SUBPRIME,C,PMI,1,0.075,250000,6/24/2004,8/1/2004,225000,360,285,360,RMIC Ins Company,Cleveland,TN,37312,,,,,,,,,,,,,,,,90 DPD,0,,,,,209350.52,0.075,9/27/2010,595,N,N,,,N,,,2500,0.95
502127,,3F,P,SUBPRIME,C,CONV,1,0.0775,525000,8/3/2004,9/9/2004,446250,360,285,360,No PMI Insurance,Montclair,NJ,7042,639,,,,,,,,,,,,,,,30 DPD,0,,,495000,2/1/2010,416490.22,0.0775,11/20/2010,520,N,Y,,,N,,,5000,0.95
502158,,SF,P,SUBPRIME,,CONV,1,0.088,131000,9/1/2004,11/1/2004,117900,360,285,360,No PMI Insurance,Dallas,GA,30157,561,,,,,,,,,,,,,,,CURRENT,0,,,131000,8/29/2004,111333.86,0.088,12/9/2010,693,N,Y,,,N,,,5000,0.87
502360,,SF,P,SUBPRIME,C,CONV,1,0.0699,165000,9/24/2004,11/1/2004,148500,360,285,360,No PMI Insurance,Cincinnati,OH,45239,719,,,,,,,,,,,,,,,CURRENT,0,,,,,137152.83,0.0699,12/30/2010,556,N,Y,,,N,,,5000,0.95
502451,,SF,I,SUBPRIME,C,CONV,1,0.065,455000,9/30/2004,11/1/2004,295750,360,285,360,No PMI Insurance,Rockport,MA,1966,628,,,,,,,,,,,,,,,CURRENT,0,,,,,271374.34,0.065,12/11/2010,695,N,Y,,,N,,,5000,0.75
502465,,SF,P,SUBPRIME,C,CONV,1,0.092,60000,9/3/2004,11/1/2004,42000,360,285,360,No PMI Insurance,Hugo,OK,74743,664,,,,,,0,,,,,,,,,CURRENT,0,,,,,38233.35,0.092,12/8/2010,643,N,Y,,,N,,,1500,0.97
502485,,SF,P,SUBPRIME,P,CONV,1,0.064,146000,9/29/2004,11/1/2004,88000,360,285,360,No PMI Insurance,Manchester,TN,37355,613,,,,,,,,,,,,,,,CURRENT,0,,,,,80631.48,0.064,12/17/2010,673,N,Y,,,N,,,5000,0.97
502613,,SF,P,SUBPRIME,,CONV,1,0,81580,10/6/2004,12/1/2004,73400,360,285,360,No PMI Insurance,Fayetteville,NC,28305,620,,,,,,0,,,,,,,,,CURRENT,0,,,,,66042.34,0.08625,12/22/2010,535,N,Y,,,N,,,5000,0.92
502692,,SF,P,SUBPRIME,P,CONV,1,0.091,295000,8/4/2004,10/1/2004,177000,360,285,360,No PMI Insurance,Framingham,MA,1702,551,,,,,,,,,,,,,,,30 DPD,0,,,,,167647.41,0.091,12/15/2010,549,N,Y,,,N,,,5000,0.6
502806,,SF,P,SUBPRIME,C,CONV,1,0.0699,100000,7/22/2004,9/1/2004,85000,360,285,360,No PMI Insurance,Flat Rock,IN,47234,608,,,,,,,,,,,,,,,60 DPD,0,,,73000,11/5/2010,78559.74,0.0699,12/31/2010,549,N,Y,,,N,,,5000,0.83
502910,,SF,P,SUBPRIME,C,CONV,1,0.06375,230000,9/20/2004,11/1/2004,195500,360,285,360,No PMI Insurance,Freeport,ME,4032,626,,,,,,,,,,,,,,,CURRENT,0,,,,,179137.09,0.06375,12/2/2010,690,N,Y,,,N,,,5000,0.83
502944,,SF,P,SUBPRIME,C,CONV,1,0.065,125000,10/18/2004,12/1/2004,100000,360,285,360,No PMI Insurance,Williamstown,NJ,8094,625,,,,,,,,,,,,,,,CURRENT,0,,,170877,5/14/2010,91584.52,0.065,12/8/2010,650,Y,Y,,,N,,,5000,0.94
503017,,SF,P,SUBPRIME,C,CONV,1,0.071,102000,8/23/2004,10/1/2004,85500,360,285,360,No PMI Insurance,Newport News,VA,23601,682,,,,,,,,,,,,,,,30 DPD,0,,,,,79068.94,0.071,12/18/2010,442,N,Y,,,N,,,5000,1
503043,,SF,P,SUBPRIME,,CONV,1,0.06375,141000,8/16/2004,10/1/2004,112800,360,285,0,No PMI Insurance,Denver,CO,80216,636,0.0325,0.12375,0.06375,,0.01,0,6,6W1BD,9/1/2006,0.01,6,0,,6,30 DPD,0,,,46000,5/22/2009,104249.81,0.06375,12/31/2010,528,Y,Y,,,N,,,5000,0.86
503330,,3F,P,SUBPRIME,C,CONV,1,0.0625,590000,9/1/2004,11/1/2004,380000,360,285,0,No PMI Insurance,Dorchester,MA,2122,656,,,,,,0,,,,,,,,,CURRENT,0,,,,,346268.63,0.0625,12/11/2010,591,N,Y,,,N,,,5000,0.85
503342,,SF,P,SUBPRIME,R,CONV,1,0.0825,90000,9/27/2004,11/1/2004,81000,360,285,0,No PMI Insurance,Newburg Heights,OH,44105,587,,,,,,0,,,,,,,,,CURRENT,0,,,80000,11/4/2004,76038.16,0.0825,12/6/2010,553,N,Y,,,N,,,5000,0.99
503447,,PD,P,SUBPRIME,P,CONV,1,0.065,360000,9/29/2004,11/1/2004,276000,360,285,0,No PMI Insurance,Plano,TX,75024,663,0.06125,0.125,0.065,,0.01,0,6,6WSLB,10/1/2006,0.01,6,0,,6,CURRENT,0,,,315000,10/12/2004,257006.46,0.0675,12/16/2010,640,N,Y,,,N,,,5000,0.83
503472,,SF,P,SUBPRIME,C,CONV,1,0.0727,230000,9/28/2004,11/9/2004,132000,360,285,360,No PMI Insurance,Anza,CA,92539,638,,,,,,,,,,,,,,,CURRENT,0,,,80000,9/24/2009,122459.62,0.0727,12/9/2010,,N,Y,,,N,,,5000,0.75
503538,,SF,P,SUBPRIME,,CONV,1,0.0745,125000,10/5/2004,11/15/2004,112500,360,285,360,No PMI Insurance,Ringgold,GA,30736,668,,,,,,,,,,,,,,,CURRENT,0,,,115900,6/25/2008,104609.16,0.0745,12/31/2010,602,N,Y,,,N,,,5000,0.97
